position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
1920.0,1361.490079970252,0.98,932.2146589861459,1524087.0968044123,4310.088696576618,1352.6256154682899,75623.97732532746,1604021.1628263164,7.9825698289619735,0.13928308553170016,1435.364977491658,216.01995629463852,1488.8600000000001,9.50803602827171,1273.15,0.5,1.864641651310119e-05,-0.004906951713973998,0.0038,2.799328421127263,0.0905099996604226,165.07937133202412,2.174999999999998,23.612930329877525,2868.419322689039
1930.0,1361.4613313592783,0.98,917.0512580301738,1499651.6773137609,4240.061033789615,1352.6006571880453,74416.04365762822,1578307.7820051785,7.855250146131046,0.13946954969683117,1435.3159079745183,216.42567568391198,1488.8600000000001,9.662144440982262,1273.15,0.5,1.8347503743205995e-05,-0.0048282904587384195,0.0038,2.799098388920827,0.09213834604716042,165.07937133202412,2.174999999999998,23.703135858682813,2919.8796320110305
1940.0,1361.4330447054479,0.98,902.4000780417263,1476036.8124798716,4172.397413980049,1352.5760991308716,73248.61113114104,1553457.8210249925,7.732196886125679,0.13965302473426325,1435.2676250699308,216.82575688505045,1488.8600000000001,9.815911654830504,1273.15,0.5,1.8058628051594542e-05,-0.0047522705398933005,0.0038,2.798872066766778,0.09376669243389824,165.07937133202412,2.174999999999998,23.79211342232358,2971.332199238981
1950.0,1361.4052044820507,0.98,888.2353127666611,1453201.3186227954,4106.978786288521,1352.5519278561098,72119.648982318,1529427.9463914018,7.61319620737117,0.1398336110147792,1435.2201023645318,217.22037957449263,1488.8600000000001,9.969342634106745,1273.15,0.5,1.777928569529668e-05,-0.004678759393499127,0.0038,2.7986493297802957,0.09539503882063606,165.07937133202412,2.174999999999998,23.879901535811786,3022.776887945824
1960.0,1361.3777959421068,0.98,903.8425979880878,1479069.8876734187,4179.217294075418,1352.5281305977178,73407.71992356463,1556656.824891059,7.749343443487365,0.14001140387173217,1435.1733147705968,217.60971470257925,1488.8600000000001,9.794192512625207,1273.15,0.5,1.8095815814384772e-05,-0.004762056793259151,0.0038,2.7984300593540867,0.09390458398024781,165.07937133202412,2.174999999999998,23.966536865319082,2975.6889430128763
1970.0,1361.3499004921716,0.98,919.989201974779,1505838.8869866617,4253.953109210292,1352.5039097913445,74740.70919762264,1584833.5492934948,7.890241896562019,0.140192362029876,1435.1256942026641,218.00681542803113,1488.8600000000001,9.61929463341753,1273.15,0.5,1.8423364447382185e-05,-0.00484825380194268,0.0038,2.798206906708401,0.09241412913985958,165.07937133202412,2.174999999999998,24.054923867081612,2928.594387720194
1980.0,1361.3215012035444,0.98,936.7031423845228,1533555.3376831356,4331.315998459767,1352.4792506955564,76120.96558416005,1614007.6192657554,8.036140135531658,0.14037659567434982,1435.0772116646447,218.4119706022469,1488.8600000000001,9.444653807912205,1273.15,0.5,1.8762507017749902e-05,-0.00493750184677629,0.0038,2.797979737123754,0.09092367429947133,165.07937133202412,2.174999999999998,24.14512787233432,2881.4933266862213
1990.0,1361.2925802642353,0.98,885.940320879629,1450793.1988100277,4096.664412487022,1352.4541377991627,72017.32040951854,1526907.1836320332,7.603095871942887,0.14056422074452732,1435.0278366461769,218.82548491004127,1488.8600000000001,9.982586410891876,1273.15,0.5,1.774998234604468e-05,-0.004671047985801232,0.0038,2.7977484088609947,0.09623724342423533,165.07937133202412,2.174999999999998,24.23721779299435,3049.381698370886
2000.0,1361.2652211038248,0.98,979.1510606132357,1603794.5052827743,4527.757702096242,1352.4303802500076,79616.91441199671,1687939.1773968672,8.405597519035457,0.14074172056798775,1434.9811261663187,219.21752273407483,1488.8600000000001,9.029526022401622,1273.15,0.5,1.9621946193693326e-05,-0.005163670050971928,0.0038,2.7975295857808162,0.08729311749970574,165.07937133202412,2.174999999999998,24.324547672203437,2766.734607065104
2010.0,1361.2349777576956,0.98,762.2425851290836,1248822.0067430804,3524.8042197762634,1352.4041172996456,61999.04388800168,1314345.8548508584,6.545743883200431,0.14093794002992469,1434.929489465809,219.65185765317258,1488.8600000000001,11.59510101315725,1273.15,0.5,1.5279000564203192e-05,-0.0040207896221587346,0.0038,2.7972877092950936,0.11208490106527808,165.07937133202412,2.174999999999998,24.421325060738106,3549.576895410966
2020.0,1361.2114290676705,0.98,730.6046882103511,1197220.4567766944,3378.552618573593,1352.3836672554396,59440.197778790134,1260039.207174058,6.275706823641501,0.1410907300355667,1434.8892815695874,219.99075446135998,1488.8600000000001,12.09402600612958,1273.15,0.5,1.4647696940859721e-05,-0.003854657089699927,0.0038,2.7970993852525607,0.11706238724419021,165.07937133202412,2.174999999999998,24.49685546357232,3706.5018592946262
2030.0,1361.1888540826399,0.98,706.6908220878333,1158249.122646978,3268.0134313323915,1352.3640622564094,57508.08008858257,1219025.2161668928,6.071825870112118,0.1412372070049753,1434.8507349986903,220.31622012101968,1488.8600000000001,12.500121570608165,1273.15,0.5,1.4170917720667476e-05,-0.003729188873859862,0.0038,2.796918856980458,0.1211545310966978,165.07937133202412,2.174999999999998,24.569407307541965,3835.446069599129
2040.0,1361.1670145708422,0.98,798.7895978810474,1309432.6094812243,3693.9644158186443,1352.3450954724126,65017.48058877228,1378144.0544858153,6.864807331249343,0.14137891618218199,1434.8134431099518,220.63162545480304,1488.8600000000001,11.056182332527635,1273.15,0.5,1.602064152926582e-05,-0.0042159582971752155,0.0038,2.7967442183941147,0.10739286280881788,165.07937133202412,2.174999999999998,24.639730233474967,3401.570644579664
2050.0,1361.1423251417436,0.98,918.5152776788464,1506002.0698907394,4247.695352887691,1352.3236530531487,74781.68925218462,1585031.4544958118,7.895911633562588,0.14153912259747464,1434.77128352698,220.98883367525607,1488.8600000000001,9.61238740430536,1273.15,0.5,1.8425665054704606e-05,-0.0048488592249222645,0.0038,2.796546800333558,0.09363119452093795,165.07937133202412,2.174999999999998,24.71938960543305,2967.051028324882
2060.0,1361.1139303580105,0.98,1044.7149421989059,1713320.8468031613,4831.3935766544,1352.298991810751,85081.3807576671,1803233.6211374828,8.983625710108369,0.1417233792480217,1434.7227949347307,221.40049876958398,1488.8600000000001,8.448544494297462,1273.15,0.5,2.0962220417909792e-05,-0.005516373794186787,0.0038,2.7963197668418145,0.08256511690140111,165.07937133202412,2.174999999999998,24.811213977901016,2617.232209413554
2070.0,1361.0816279675244,0.98,967.712064991289,1587459.8810639547,4475.374712611112,1352.2709357521078,78836.67731378003,1670771.9330903457,8.324476590860511,0.1419330014522008,1434.6676311967888,221.86992134499025,1488.8600000000001,9.117517564442986,1273.15,0.5,1.9422380505197342e-05,-0.005111152764525616,0.0038,2.7960615063068177,0.08921802416554327,165.07937133202412,2.174999999999998,24.915948226959802,2827.583858306982
2080.0,1361.0516997145635,0.98,935.093980777268,1534331.0509779376,4324.605193774831,1352.2449407790164,76203.01712640899,1614858.6732981214,8.046582170333293,0.14212722525725277,1434.6165196691436,222.3058954987935,1488.8600000000001,9.432397498131984,1273.15,0.5,1.877240034604907e-05,-0.004940105354223439,0.0038,2.795822243021135,0.09245113897992777,165.07937133202412,2.174999999999998,25.013244715559132,2929.7638830688816
2090.0,1361.0227741900362,0.98,904.6604312358747,1484748.960489067,4183.930358084938,1352.2198158761344,73745.02703040227,1562677.9178775542,7.787217875102272,0.14231494926071325,1434.5671186156014,222.72822761831338,1488.8600000000001,9.746556825465523,1273.15,0.5,1.8165809783474606e-05,-0.004780476258809107,0.0038,2.7955910105563073,0.09568425379431228,165.07937133202412,2.174999999999998,25.107519229909272,3031.913282943585
2100.0,1360.9947844220585,0.98,1009.3409222941041,1656935.4496567901,4668.142387308294,1352.1955029576989,82302.12613420181,1743905.7181783002,8.69101724001257,0.142496607358548,1434.5193138530133,223.13780248666566,1488.8600000000001,8.732989411473703,1273.15,0.5,2.0272545733395945e-05,-0.005334880456156828,0.0038,2.7953672721057345,0.08599218641262184,165.07937133202412,2.174999999999998,25.198966794740414,2725.6043614088594
2110.0,1360.9635498732403,0.98,903.0170316225805,1482776.013852034,4176.479204675768,1352.1683705537273,73656.27620407069,1560608.7692607807,7.778223931728356,0.14269933281588196,1434.4659650484516,223.59591249163114,1488.8600000000001,9.757826747873043,1273.15,0.5,1.8141756355857802e-05,-0.0047741464094362635,0.0038,2.795117611935553,0.09617274763454785,165.07937133202412,2.174999999999998,25.3012747706691,3047.344385771322
2120.0,1360.9355994300129,0.98,927.3582234842376,1523096.0030824523,4289.129693023007,1352.14409009027,75663.63558471938,1603048.7683601948,7.990387582682574,0.14288075037944054,1434.4182235843573,224.00680048499376,1488.8600000000001,9.498733415192374,1273.15,0.5,1.8635112627185874e-05,-0.004903977007154178,0.0038,2.794894215911429,0.09381817566430803,165.07937133202412,2.174999999999998,25.393057759609587,2972.9588410559527
2130.0,1360.9068900007285,0.98,891.9590474456792,1465303.3064074093,4125.4753113786355,1352.119149460242,72797.06577984238,1542225.8474986304,7.687847213564823,0.1430671015057124,1434.3691838142859,224.429777961607,1488.8600000000001,9.872537710953198,1273.15,0.5,1.7928058666669692e-05,-0.004717910175439393,0.0038,2.7946647674349134,0.09766112990279602,165.07937133202412,2.174999999999998,25.487561521462627,3094.3566106317035
2140.0,1360.8792709297506,0.98,1153.5128598034232,1895413.701302493,5335.297290109934,1352.0951552515514,94170.69508754613,1994919.693680149,9.945267878768774,0.14324638209237908,1434.3220047125315,224.83758471839388,1488.8600000000001,7.631625659273989,1273.15,0.5,2.3190531634261306e-05,-0.006102771482700344,0.0038,2.7944440464036906,0.0758593644248874,165.07937133202412,2.174999999999998,25.578694846342675,2405.0925001146243
2150.0,1360.8435463044113,0.98,976.8262097581429,1605561.2853102286,4518.170573222602,1352.0641181353078,79775.86506351843,1689855.3209469698,8.425291988836367,0.1434782874087217,1434.2609769977043,225.3663766790272,1488.8600000000001,9.008419130462407,1273.15,0.5,1.9644220968841024e-05,-0.005169531833905533,0.0038,2.794158568085341,0.08957328142073062,165.07937133202412,2.174999999999998,25.696892250801238,2838.812946337212
2160.0,1360.8132860777223,0.98,932.5786862379566,1533216.5637522927,4313.586318792821,1352.0378273926224,76186.14225518439,1613716.29232627,8.04637380940531,0.1436747296184101,1434.2092816793654,225.81543856620846,1488.8600000000001,9.432641750156856,1273.15,0.5,1.8759120401923984e-05,-0.004936610632085259,0.0038,2.7939167731485384,0.09393581974675833,165.07937133202412,2.174999999999998,25.797291775337087,2976.675842873306
