position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
5990.0,1346.4200914161963,0.98,640.3886655490627,1186758.4912499948,2812.144646373137,1339.4219824824122,60799.68053378925,1250370.3164301573,6.498765687306977,0.24773346408672145,1409.3695088095374,689.3389873392978,1488.8600000000001,11.14278502376077,1273.15,0.5,1.4539443786616682e-05,-0.0010096835962928252,0.0144,0.6750412353305164,0.3147417337729148,165.03230131050273,2.2789999999999977,121.86326488743421,10294.005503873255
6000.0,1346.414301313016,0.98,703.5701060092258,1303908.6034381818,3089.567849946803,1339.4168613506354,66802.30457846864,1373800.4758665974,7.140410047419126,0.2478788585245876,1409.3594119735744,690.2191087755205,1488.8600000000001,10.14148326112286,1273.15,0.5,1.5974703278239054e-05,-0.0011093543943221566,0.0144,0.6750299412402744,0.28651289943579566,165.03230131050273,2.2789999999999977,122.06718647433675,9397.454946309153
6010.0,1346.4079396978304,0.98,737.221135272212,1366346.0012579171,3237.3086814825147,1339.4112346934955,70002.06585777937,1439585.375797179,7.482468541142523,0.24803860555737,1409.3483184296313,691.1878599977608,1488.8600000000001,9.677868817661258,1273.15,0.5,1.673965734183172e-05,-0.0011624762042938695,0.0144,0.6750175325285315,0.27372805756551727,165.03230131050273,2.2789999999999977,122.29149341621769,8988.900390612653
6020.0,1346.4012735189856,0.98,803.7847572071219,1489796.422132827,3529.570657105396,1339.4053386093485,76327.88827874068,1569653.8810686732,8.158676952797933,0.24820600213078833,1409.3366936675884,692.204969480778,1488.8600000000001,8.87574656925481,1273.15,0.5,1.825210825013812e-05,-0.0012675075173707027,0.0144,0.6750045299284617,0.2513820211500042,165.03230131050273,2.2789999999999977,122.5268282960126,8271.318549338115
6030.0,1346.3940051169225,0.98,867.7219855687541,1608400.506306075,3810.290695617515,1339.3989098145405,82405.69580960553,1694616.492811298,8.80838704565072,0.24838852321328972,1409.3240185924146,693.3162788304256,1488.8600000000001,8.221068011448278,1273.15,0.5,1.9705187265999564e-05,-0.0013684157823610809,0.0144,0.674990352883779,0.23328652238755174,165.03230131050273,2.2789999999999977,122.78376082558628,7687.187993392988
6040.0,1346.3861581539577,0.98,888.272537247999,1646601.0142731934,3900.486397423327,1339.3919692233446,84364.28919436752,1734865.7898649843,9.01780191819995,0.24858557508594972,1409.310334434591,694.5187654003502,1488.8600000000001,8.03015520082628,1273.15,0.5,2.017321052620753e-05,-0.0014009173976533007,0.0144,0.6749750476016203,0.22830945793889346,165.03230131050273,2.2789999999999977,123.06154051495994,7526.076705542036
6050.0,1346.3781249103017,0.98,954.2487846874401,1769020.966639776,4190.144967068664,1339.3848637951082,90638.0740828618,1863849.1856897066,9.688480246169393,0.2487873071912118,1409.2963252606144,695.7527296380565,1488.8600000000001,7.474273274395697,1273.15,0.5,2.1673043662325675e-05,-0.001505072476550394,0.0144,0.6749593792505493,0.213033387723124,165.03230131050273,2.2789999999999977,123.34634011121655,7030.4318988989635
6060.0,1346.3694945196437,0.98,988.4114910793306,1832485.4888823829,4340.09998752573,1339.3772301063639,93891.48318273162,1930717.0720526401,10.036316708914914,0.24900403762783507,1409.2812745358488,697.0817352822816,1488.8600000000001,7.215231550946512,1273.15,0.5,2.245059081146103e-05,-0.0015590688063514605,0.0144,0.6749425465010145,0.20614120991603377,165.03230131050273,2.2789999999999977,123.65279032476055,6806.265444400025
6070.0,1346.3605546196509,0.98,1035.268522383604,1919500.756443132,4545.788985262017,1339.369322562963,98351.7734448467,2022398.3188732406,10.513168759759518,0.24922854353594967,1409.2656838477853,698.4620357051892,1488.8600000000001,6.887966000377508,1273.15,0.5,2.3516670449564393e-05,-0.001633102114553083,0.0144,0.674925110411175,0.19732197517684097,165.03230131050273,2.2789999999999977,123.97075555074328,6518.951822555721
6080.0,1346.3511903304027,0.98,992.5956476732334,1840524.947852085,4358.355645853142,1339.3610395397181,94307.07183665583,1939190.375334594,10.080896117370447,0.2494637102404453,1409.2493528266398,699.9118390778093,1488.8600000000001,7.183324590427728,1273.15,0.5,2.2549119315485867e-05,-0.0015659110635754074,0.0144,0.6749068469642436,0.20609389302454792,165.03230131050273,2.2789999999999977,124.30438823348796,6804.725344061134
6090.0,1346.3422114402395,0.98,963.3957296041741,1786515.2220102735,4230.086932836337,1339.3530973205588,91541.40238345621,1882286.711326566,9.78533587618665,0.24968920143360016,1409.233693716004,701.3058100385015,1488.8600000000001,7.400292630698584,1273.15,0.5,2.1887437241602868e-05,-0.0015199609195557548,0.0144,0.6748893355162978,0.2126720592211339,165.03230131050273,2.2789999999999977,124.62484108512636,7018.6879771477425
