dphi_dx,flowgofluxconductionheat,viscosity,flowgofluxforcedconvectionheat,crust_temperature,effective_cover_fraction,current_time,slope,channel_depth,tho_b,effective_radiation_temperature,mean_velocity,dtemp_dx,crystal_fraction,core_temperature,characteristic_surface_temperature,tho_0,dphi_dtemp,channel_width,effusion_rate,position,flowgofluxradiationheat,heat_budget
0.00011205477148753012,27362.548880630166,425.99616753362636,28633.418668697697,773.15,0.9927417653552136,204.66628652323178,0.24569355987356375,0.7,1785.8359304519215,781.0889651628289,0.9635851570282539,-0.005602738574376506,0.12600739791327809,1386.0496301043365,775.5991121404792,17.747631281377085,0.02,6.800110824125574,4.586740099392199,200.0,136340.4315232598,192336.39907258766
0.00014851083959466704,36532.206161543945,428.70606895652605,38158.396511034916,773.15,0.9945591257654569,215.04419648485936,0.1853655295426252,0.7,1353.2094801544306,779.1226101691251,0.7216573676908015,-0.007425541979733352,0.12712794562815338,1385.9936027185927,774.6645035627939,18.201056061317203,0.02,9.07977407234346,4.586740099392199,210.0,180220.81012757705,254911.41280015593
0.00011784300649033774,28814.00854457348,432.33160512174896,30146.88356219983,773.15,0.9931075844296299,228.90118797099709,0.23692228597571496,0.7,1723.3016369875936,780.6909468964244,0.9148515841519904,-0.005892150324516887,0.12861305402410006,1385.9193472987954,775.4100363100888,18.813494484012175,0.02,7.162348483386309,4.586740099392199,220.0,143310.72224176375,202271.61434853706
0.00011089346792409915,27063.8259130351,435.23634296553985,28331.81242519582,773.15,0.9926642025980251,239.83192271882984,0.25409633391192155,0.7,1845.6142325716737,781.1668724130369,0.9739201959447832,-0.005544673396204958,0.12979148408900343,1385.8604257955503,775.6373553001044,19.308865935026688,0.02,6.727949459881687,4.586740099392199,230.0,134947.44137226843,190343.07971049935
0.00019003263071338327,46966.86709939203,437.99256808914623,49009.276560016275,773.15,0.9957666655447539,250.09970445457995,0.14804622617243932,0.7,1083.0181207781493,777.8056214019556,0.5611534900548522,-0.009501631535669164,0.13090041876824443,1385.8049790615883,774.042680261053,19.782685862448346,0.02,11.676815652762086,4.586740099392199,240.0,230205.34252362684,326181.48618303513
0.0003279964959872439,81658.3336955365,442.76779662772105,85058.81334562761,773.15,0.9975633254506717,267.92014071173037,0.08772446404996306,0.7,643.2644537793175,775.8390119295462,0.322704771438921,-0.016399824799362195,0.13280074507537826,1385.7099627462317,773.1186956935715,20.612079063105384,0.02,20.304893005013323,4.586740099392199,250.0,396272.39913477324,562989.5461759373
0.00025052657171734485,62161.136685676494,451.16736290182735,64819.829297551485,773.15,0.9968011276722389,298.90821676468306,0.11638640143306535,0.7,852.6039051057255,776.672264132809,0.4238094784674178,-0.012526328585867242,0.13608071003525068,1385.545964498238,773.5099101912286,22.096108076445372,0.02,15.460923337462171,4.586740099392199,260.0,303035.3379764543,430016.3039596823
0.0001388783874882531,34083.385852159714,457.72053365674105,35648.214518744484,773.15,0.9941747868010898,322.50372490707304,0.2128271444289492,0.7,1550.848809959029,779.5257307409452,0.7727838534029563,-0.006943919374412654,0.13858597575242412,1385.4207012123793,774.8581880014289,23.275131904513632,0.02,8.479066724053144,4.586740099392199,270.0,168646.19116714428,238377.79153804848
0.0001299349926320152,31832.318386353367,461.4056892200872,33312.0854725635,773.15,0.9937648406029046,335.44395386755787,0.22973195348174943,0.7,1671.939468146298,779.9668045211673,0.8273385165444151,-0.006496749631600759,0.13997475962730666,1385.3512620186352,775.0681377250738,23.94595386371252,0.02,7.919957460269898,4.586740099392199,280.0,157882.49865139817,223026.90251031506
0.0001988040041245964,49139.16142959954,464.8879318621566,51308.789300569944,773.15,0.9959568483071072,347.5309047347404,0.15101483052280273,0.7,1104.5709693692565,777.5896361082604,0.5358925038303783,-0.00994020020622982,0.14127410955362682,1385.2862945223192,773.9424681698041,24.584826490685717,0.02,12.227239249363665,4.586740099392199,290.0,240789.1582919298,341237.1090220993
