flowgofluxradiationheat,mean_velocity,flowgofluxconductionheat,effective_radiation_temperature,tho_0,position,effusion_rate,slope,channel_width,core_temperature,dphi_dx,current_time,characteristic_surface_temperature,tho_b,heat_budget,viscosity,crust_temperature,flowgofluxforcedconvectionheat,crystal_fraction,channel_depth,dtemp_dx,effective_cover_fraction,dphi_dtemp
465543.81693136744,1.1401977503412575,46186.71888499265,782.4147388220064,18.308212208515734,940.0,36.8140860041508,0.07739767730985245,23.06246939127913,1383.2346512853035,4.4203440157822005e-05,450.9948815843175,776.2516183176917,1135.403515727672,608971.6666553557,453.4654940776094,773.15,97241.13083899564,0.12738768298912406,1.4,-0.007400129490706809,0.9914171497851486,0.005973333333333333
429359.9366883264,1.2413485538790798,42418.0662831206,783.2143797003637,18.489832599572974,950.0,36.8140860041508,0.08442448483462088,21.18323305334277,1383.1606499903965,4.0733431299957226e-05,459.7652900481187,776.6376891228008,1238.250136523224,561166.8562166635,455.076167841947,773.15,89388.8532452165,0.12782971739070229,1.4,-0.006819212829233911,0.9906593028163506,0.005973333333333333
451453.51186357584,1.177537751738223,44711.70361555923,782.7062577681363,18.6582274812917,960.0,36.8140860041508,0.08044665193947786,22.33115301690672,1383.092457862104,4.2851775227066846e-05,467.8210451934009,776.3930062315618,1180.0364749778591,590350.3638177777,456.5662686515873,773.15,94185.14833864261,0.12823705170370187,1.4,-0.007173846299174138,0.9911373217291451,0.005973333333333333
574807.981072831,0.9149734618332872,57535.57752669914,780.6109860281679,18.836451009770904,970.0,36.8140860041508,0.06313656572460152,28.739386238113426,1383.0207193991123,5.468010487167135e-05,476.31334192464243,775.3871736650001,926.5063008510101,753304.1427930354,458.13996308941984,773.15,120960.58419350529,0.12866556945597254,1.4,-0.009154035413784267,0.9931066693854199,0.005973333333333333
912549.6880348321,0.5681137053645974,92649.80648226968,777.8122596536991,19.065469308576795,980.0,36.8140860041508,0.04010620130223235,46.286113974974036,1382.9291790449745,8.706624944774352e-05,487.2426206601846,774.0552123892704,588.7773418954155,1199474.0419822512,460.15717134728504,773.15,194274.5474651493,0.12921237050468926,1.4,-0.01457582301022492,0.9957142704503089,0.005973333333333333
197778.02827407463,2.8708510243856913,18330.119775416228,795.6993661014393,19.433848903180454,990.0,36.8140860041508,0.19739555984987703,9.159575155202413,1382.7834208148722,1.85280640170364e-05,504.8447307757685,782.8103704693671,2879.846362786923,255253.1202111696,463.39040361167724,773.15,39144.97216167873,0.13008303299916668,1.4,-0.003101796431423504,0.9785301954119034,0.005973333333333333
198046.25121241418,2.8664546118322987,18357.299457182013,795.6640959452279,19.51283302295226,1000.0,36.8140860041508,0.19739555984987703,9.17362361458839,1382.752402850558,1.8553763795981198e-05,508.32801845425047,782.7930556794954,2879.846362786923,255607.1749444847,464.08183930494084,773.15,39203.624274888505,0.13026831363933705,1.4,-0.003106098849773638,0.9785627192420043,0.005973333333333333
256104.27108274034,2.1576462463523214,24386.61324599854,790.3165982165156,19.592135231862358,1010.0,36.8140860041508,0.14888994760949495,12.187250695847732,1382.7213418620602,2.4119844055768157e-05,511.81664861037484,780.1170927796167,2178.28947895759,332288.6540428969,464.7754315767438,773.15,51797.76971415798,0.13045385127729686,1.4,-0.0040379203218361874,0.9838205114585197,0.005973333333333333
256574.2636328517,2.153304773280839,24434.162634821332,790.2809000564018,19.6955402808198,1020.0,36.8140860041508,0.14888994760949495,12.211822517434703,1382.6809626588417,2.416485839222395e-05,516.4513286543838,780.0998940312948,2178.28947895759,332908.7970769458,465.6788951258504,773.15,51900.37080927272,0.13069504971785453,1.4,-0.004045456204055349,0.9838528024891854,0.005973333333333333
257046.28952861438,2.1489621297444326,24481.91445571654,790.2451926951924,19.799492947561404,1030.0,36.8140860041508,0.14888994760949495,12.236500286944484,1382.640508096801,2.4210067138108817e-05,521.0953530972237,780.0826918169034,2178.28947895759,333531.6184055711,466.58608494117175,773.15,52003.41442124016,0.13093669830177676,1.4,-0.004053024632495896,0.9838851032858285,0.005973333333333333
257520.3624267942,2.144618311050171,24529.8700571618,790.209476105355,19.90399661583054,1040.0,36.8140860041508,0.14888994760949495,12.261284715215423,1382.599977850476,2.4255471598144522e-05,525.7487622297472,780.0654861219301,2178.28947895759,334157.13600336004,467.4970250632911,773.15,52106.90351940408,0.13117879897315785,1.4,-0.00406062582558223,0.9839174138842489,0.005973333333333333
376549.11063061823,1.425808261495013,36893.953285921234,784.6437603121946,20.00905469633492,1050.0,36.8140860041508,0.09966865249116827,18.44271521451172,1382.5593715922203,3.5667788265185875e-05,530.4115966131313,777.3346392967441,1461.1516951652707,491379.6842103252,468.4117397447526,773.15,77936.62029378569,0.1314213536891393,1.4,-0.005971169910466386,0.9892787759794288,0.005973333333333333
377624.64323425665,1.4214830915678298,37002.58514698009,784.6072986801848,20.16419595985766,1060.0,36.8140860041508,0.09966865249116827,18.49883116671304,1382.4996598931157,3.577075457178717e-05,537.4251623709245,777.3174130796071,1461.1516951652707,492798.2064591923,469.7605999743713,773.15,78170.97807795559,0.13177803157179116,1.4,-0.0059884075734018705,0.9893111242273067,0.005973333333333333
378707.3525494104,1.4171555512389482,37111.93167313179,784.5708206794342,20.320567248308848,1070.0,36.8140860041508,0.09966865249116827,18.555320687458405,1382.4397758173816,3.587440696068499e-05,544.4600684203313,777.3001795403139,1461.1516951652707,494226.1805669664,471.1178744429068,773.15,78406.89634442421,0.13213573911750903,1.4,-0.0060057600938646745,0.9893434912622037,0.005973333333333333
750956.5673603619,0.6939443125351156,75781.57917911733,778.8192857489888,20.47818016265041,1080.0,36.8140860041508,0.04995839572194717,37.89320733991884,1382.379718216443,7.156676179001621e-05,551.5164568254414,774.5352766905487,733.3035827001138,985944.3077006971,472.48364588269646,773.15,159206.16116121784,0.13249448318711587,1.4,-0.01198104271038218,0.9947675183705585,0.005973333333333333
755670.0991398605,0.6894793851318934,76257.32554878232,778.7807681767885,20.794972342503605,1090.0,36.8140860041508,0.04995839572194717,38.13859599619551,1382.2599077893392,7.201784100244608e-05,565.9268350349955,774.5174270330842,733.3035827001138,992158.6308123427,475.2219819647436,773.15,160231.20612369993,0.13321015080501603,1.4,-0.0120565582035345,0.9948010971668086,0.005973333333333333
384201.4224354471,1.3955969039949936,37666.64046134011,784.3891517658562,21.116955548077318,1100.0,36.8140860041508,0.09966865249116827,18.841956185182898,1382.1393422073038,3.6400362743530265e-05,580.4305319048984,777.2143584775075,1461.1516951652707,501472.0457874731,477.99615307057906,773.15,79603.9828906859,0.1339303292150405,1.4,-0.006093810727153504,0.9895047509425942,0.005973333333333333
385328.5955117606,1.391254931369655,37780.41356800566,784.3525743334603,21.28092100297979,1110.0,36.8140860041508,0.09966865249116827,18.90076011544703,1382.0784041000322,3.6508265697346215e-05,587.5959246994613,777.1970803326018,1461.1516951652707,502958.578088754,479.40545233603547,773.15,79849.5690089877,0.1342943328424758,1.4,-0.0061118748377253715,0.989537232278908,0.005973333333333333
386463.48916620377,1.3869104960430167,37894.95509390742,784.3159799729461,21.44620042835983,1120.0,36.8140860041508,0.09966865249116827,18.959965904270568,1382.017285351655,3.6616906691550354e-05,594.7836799947149,777.1797945722142,1461.1516951652707,504455.2780530865,480.8237667288485,773.15,80096.83379297529,0.13465941549944926,1.4,-0.006130062504165796,0.9895697331052801,0.005973333333333333
387606.1859261669,1.3825635843461324,38010.27319360385,784.2793686015168,21.61280646693867,1130.0,36.8140860041508,0.09966865249116827,19.019577844361393,1381.9559847266132,3.672629361018595e-05,601.9939506131369,777.1625011529155,1461.1516951652707,505962.2542955233,482.25118718989984,773.15,80345.79517575253,0.13502558456636476,1.4,-0.006148375046348095,0.9896022535258235,0.005973333333333333
388756.76951974875,1.3782141824974403,38126.37613972299,784.242740135704,21.780751920484875,1140.0,36.8140860041508,0.09966865249116827,19.079600290863656,1381.8945009761496,3.683643445195617e-05,609.2268910096752,777.1452000309216,1461.1516951652707,507479.61701073643,483.6878059206839,773.15,80596.4713512647,0.13539284750246663,1.4,-0.0061668138033408775,0.9896347936455087,0.005973333333333333
389915.32489788474,1.3738622766014312,38243.272325130405,784.206094491361,21.950049752380973,1150.0,36.8140860041508,0.09966865249116827,19.140037662508146,1381.8328328381162,3.694733733233649e-05,616.4826572954923,777.127891162089,1461.1516951652707,509007.47800211975,485.1337164055912,773.15,80848.8807791046,0.1357612118469862,1.4,-0.00618538013376169,0.9896673535701729,0.005973333333333333
