position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,777.8584922493473,0.95,0.6583569155883661,88740.43797800419,10733.599358797004,774.0631941201342,18887.953610000153,118361.99094680135,4.5,0.104,1387.15,376.93722536761,1069.2,0.564723742550281,773.15,0.9957397890609944,0.00010520877449743926,-0.01761307608774095,0.005973333333333333,0.5967913347655158,0.044760403328039725,3.006306843466418,1.182999999999999,10.271028956630577,555.2156074741703
10.0,779.5232179607156,0.95,0.6457290264333323,65816.72653685232,7890.811379059135,774.8500571857372,13912.199378125932,87619.73729403739,3.309126685180593,0.10505208774497439,1386.9738692391227,380.0414314644447,1069.2,0.7679539296143861,773.15,0.9942110889845617,7.788281617057716e-05,-0.013038417885699302,0.005973333333333333,0.6007742550766365,0.06096260893356845,3.006306843466418,1.182999999999999,10.569879658216381,755.9746080800281
20.0,781.1627172980653,0.95,0.6380453878055372,52558.34201708128,6247.19369438703,775.6298369316661,11034.529820465876,69840.06553193419,2.620408277873474,0.10583091590668016,1386.8434850602657,382.35840531283696,1069.2,0.9697942350947529,773.15,0.992695166524837,6.207894651534005e-05,-0.010392680778237733,0.005973333333333333,0.6047257143549002,0.07716483024706045,3.006306843466418,1.182999999999999,10.794706634662921,956.5353553534941
30.0,782.7789573649065,0.95,0.6327527605219325,43911.14413829933,5175.519812299524,776.4032448132422,9157.817809856755,58244.481760455616,2.171258437501506,0.10645170537183356,1386.7395582524834,384.21691297676495,1069.2,1.1704073534426975,773.15,0.9911907512304658,5.177194552269898e-05,-0.008667178379916124,0.005973333333333333,0.6086477585672038,0.09336703759791841,3.006306843466418,1.182999999999999,10.976118259278932,1156.844833636148
40.0,784.3732532814294,0.95,0.6288055399528901,37823.425213873954,4421.241044194829,777.1707130764607,7836.691222722142,50081.357480790924,1.8550818947813108,0.10696942482706055,1386.6528864686843,385.7748350493997,1069.2,1.3698893017204743,773.15,0.9896970793585219,4.4515964994965016e-05,-0.007452449496924947,0.005973333333333333,0.6125418502469769,0.10956924320344712,3.006306843466418,1.182999999999999,11.128914365385844,1356.850611936226
50.0,785.1696934858905,0.95,0.6269170262975174,35382.89837302589,4118.707744383327,777.556107021122,7307.148605687903,46808.75472309712,1.7283537196735812,0.1074145844770102,1386.5783619737151,387.12024742816715,1069.2,1.4703337705410262,773.15,0.9889458280732121,4.16070368601835e-05,-0.006965463760075363,0.005973333333333333,0.614493395635109,0.11796308310033148,3.006306843466418,1.182999999999999,11.261394259886048,1460.3304033420502
60.0,785.7449027361297,0.95,0.6255407142340661,33810.17511115904,3923.679246226459,777.8353323794697,6965.945062219826,44699.799419605326,1.646699927906006,0.10783065484561204,1386.5087073361144,388.38264607294235,1069.2,1.5432422133568708,773.15,0.9884008833677763,3.973244349473418e-05,-0.006651636745770231,0.005973333333333333,0.6159051968393007,0.12419021541325402,3.006306843466418,1.182999999999999,11.38613891226714,1537.0328123218933
70.0,786.3017555220716,0.95,0.6242772597933232,32418.770051778152,3751.153355168718,778.1062454598323,6664.094495438688,42834.01790238556,1.5744645570483802,0.10822797928055938,1386.4421909686566,389.592609188153,1069.2,1.6140451241660925,773.15,0.9878719635913591,3.807400073505729e-05,-0.006373995658770751,0.005973333333333333,0.6172749968696862,0.13027300201571962,3.006306843466418,1.182999999999999,11.50609732241128,1611.8997267332654
80.0,786.8546907934779,0.95,0.6230915741479968,31149.271461250428,3593.7666031843246,778.375821204343,6388.702744805081,41131.74080923983,1.5085616970896358,0.10860871928790995,1386.378451012069,390.75615617712816,1069.2,1.6845561214890554,773.15,0.987345505790855,3.656089263851115e-05,-0.0061206851515364655,0.005973333333333333,0.6186382583836751,0.1363558043261485,3.006306843466418,1.182999999999999,11.621815595881278,1686.7071936667444
90.0,787.0197377062582,0.95,0.6224698458324114,30785.021100157257,3548.4095306390586,778.4568166425054,6309.753416100438,40643.18404689675,1.4896707646618528,0.10897432821429506,1386.3172441605536,391.87724285013206,1069.2,1.7059184497408835,773.15,0.9871860631552581,3.612662773786704e-05,-0.006047984554330419,0.005973333333333333,0.6190421060988094,0.1384862649122049,3.006306843466418,1.182999999999999,11.733643655264899,1712.8933903803033
