position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,786.6681611729367,0.95,1.8428678839834698,92829.38457306293,6304.790487317209,778.2776288838708,19053.47630574458,118187.65136612472,4.5,0.104,1387.15,376.93722536761,1069.2,1.6560324227253007,773.15,0.9875584391065297,2.1042837071451023e-05,-0.003522796384729524,0.005973333333333333,0.35003190190629385,0.044760403328039725,15.008621847159384,2.013999999999998,10.271028956630577,945.2275853364149
10.0,791.3936487262263,0.95,1.8269714842353943,69643.35808270132,4617.80962720718,780.5945850128173,14022.768004018415,88283.93571392693,3.2961183537634873,0.10421042837071451,1387.1147720361528,377.5557486199809,1069.2,2.260885412004408,773.15,0.9830529508392624,1.5718600494899862e-05,-0.002631462136422968,0.005973333333333333,0.3569660613888385,0.06096260893356845,15.008621847159384,2.013999999999998,10.330357368680312,1287.0100259282979
20.0,796.0042182578204,0.95,1.815974783903026,56262.475773854676,3644.7295757643224,782.8933866842985,11120.517027576172,71027.72237719517,2.6016609474652252,0.10436761437566351,1387.0884574147885,378.0185386450823,1069.2,2.8643801220617973,773.15,0.9785780663010816,1.264620095469608e-05,-0.0021171095348263527,0.005973333333333333,0.3638523880670462,0.07716483024706045,15.008621847159384,2.013999999999998,10.374819420355164,1628.4549498579347
30.0,800.5049241325479,0.95,1.8073402974432717,47550.42745642271,3011.558936433243,785.1741283540782,9231.745687976276,59793.732080832226,2.1497686747196765,0.10449407638521047,1387.0672863194402,378.39134612129214,1069.2,3.4664873434513086,773.15,0.9741337696016571,1.064603406131805e-05,-0.0017822601665152989,0.005973333333333333,0.37069093859776236,0.09336703759791841,15.008621847159384,2.013999999999998,10.41068084223364,1969.4721005437036
40.0,804.9001513780469,0.95,1.8000346628672448,41425.44654383496,2566.726097847399,787.4367428680656,7904.550200446605,51896.72284212896,1.832282771743386,0.10460053672582365,1387.049463717775,378.7055183107098,1069.2,4.0671374621796295,773.15,0.9697203391447949,9.240003254876238e-06,-0.001546875544901156,0.005973333333333333,0.37748132867982115,0.10956924320344712,15.008621847159384,2.013999999999998,10.440932607989405,2309.972216770548
50.0,807.1253771811214,0.95,1.796474729221148,38927.263136295944,2385.389384266397,788.5958531623194,7363.513649670962,48676.1661702333,1.7028766763278873,0.1046929367583724,1387.033994962326,378.9784417475095,1069.2,4.376209978008383,773.15,0.9674571471275677,8.666596062646516e-06,-0.0014508810372734122,0.005973333333333333,0.3809616043331435,0.11796308310033148,15.008621847159384,2.013999999999998,10.467235210310527,2486.1415319787734
60.0,808.7523221686014,0.95,1.793893763767546,37297.693299791616,2267.143276916856,789.4491637977906,7010.716272333081,46575.55284904155,1.6185016502877665,0.10477960271899887,1387.0194861519533,379.2346348455848,1069.2,4.60434865848847,773.15,0.9657899844012445,8.292590289987366e-06,-0.0013882684637255636,0.005973333333333333,0.3835243223145989,0.12419021541325402,15.008621847159384,2.013999999999998,10.491944612044405,2616.723655127889
70.0,810.3264416445463,0.95,1.7914553266176645,35856.62768695591,2162.612626659253,790.2794182713028,6698.81371133977,44718.05402495493,1.543912685009189,0.10486252862189875,1387.005603467316,379.4799592504195,1069.2,4.8267923274556805,773.15,0.9641672052376384,7.961870077986691e-06,-0.0013329023568058077,0.005973333333333333,0.386018572144672,0.13027300201571962,15.008621847159384,2.013999999999998,10.515623105761826,2744.1809379888387
80.0,811.8863732130824,0.95,1.7890933534158902,34543.971384005614,2067.4316514395928,791.1067070925516,6414.78167374799,43026.18470919319,1.4759940003237773,0.10494214732267862,1386.9922744437479,379.71567226296986,1069.2,5.048899860452775,773.15,0.9625495987827543,7.660639535317952e-06,-0.0012824731364929607,0.005973333333333333,0.3885047063924245,0.1363558043261485,15.008621847159384,2.013999999999998,10.538389886548687,2871.537014408134
90.0,812.4141997855867,0.95,1.7881443800438597,34122.301702845056,2036.850373543437,791.3878979042219,6323.595646922022,42482.74772331052,1.4541916009910303,0.1050187537180318,1386.979449712383,379.9426269194517,1069.2,5.12459699064774,773.15,0.9619989178151913,7.563882760643543e-06,-0.0012662750157327362,0.005973333333333333,0.38934894809738396,0.1384862649122049,15.008621847159384,2.013999999999998,10.560325489693192,2916.1177415265684
100.0,812.1879519097234,0.95,1.7882032707956108,34299.26278840665,2049.6536770846387,791.2678285698627,6361.942471793227,42710.858937284516,1.4633625960050212,0.10509439254563822,1386.9667869622258,380.16686878744645,1069.2,5.092480785424067,773.15,0.9622325180782432,7.604497046944537e-06,-0.00127307428241259,0.005973333333333333,0.3889863792962188,0.1377004147085312,15.008621847159384,2.013999999999998,10.582013099617377,2899.675046336269
110.0,811.8903966010482,0.95,1.7883569398072656,34535.66223643511,2066.764697704824,791.1099410683922,6413.15319874969,43015.58013288963,1.4756097168894684,0.10517043751610768,1386.9540562194018,380.3924688338114,1069.2,5.050214712581797,773.15,0.9625400308157658,7.658751433060327e-06,-0.0012821570479453672,0.005973333333333333,0.3885101032424483,0.13663930862852544,15.008621847159384,2.013999999999998,10.603846289190217,2877.4702098356956
120.0,811.592583845257,0.95,1.7885106090029013,34775.9169405505,2084.1554223006488,790.9520768380214,6465.20130039558,43325.27366324673,1.4880572706357436,0.10524702503043828,1386.9412346489223,380.619834730795,1069.2,5.007969820328265,773.15,0.9628474876527904,7.713891123426107e-06,-0.0012913880228949957,0.005973333333333333,0.3880339346994915,0.13557821651115373,15.008621847159384,2.013999999999998,10.625864785380873,2855.262425706665
130.0,810.5769807200079,0.95,1.7896350490007664,35628.173900017704,2145.9082696263813,790.4140600629656,6649.708492503585,44423.79066214767,1.5321801599519682,0.10532416394167254,1386.9283207686933,380.8489962467593,1069.2,4.8637530344326265,773.15,0.9638978324341474,7.909477667036174e-06,-0.001324131305865431,0.005973333333333333,0.3864148594134136,0.13175363986934424,15.008621847159384,2.013999999999998,10.64807178706208,2775.190690407992
140.0,808.2530315636722,0.95,1.7925937923901853,37765.99965021833,2300.89553524838,789.1895829426853,7112.577092292932,47179.47227775964,1.642876629678581,0.10540325871834291,1386.9150794556347,381.08413367048325,1069.2,4.536035005697184,773.15,0.966288896633047,8.400115720909339e-06,-0.0014062693729200903,0.005973333333333333,0.38273322618032146,0.12295829919534335,15.008621847159384,2.013999999999998,10.67087311271135,2590.8984293610656
150.0,805.7643347002321,0.95,1.7959032217100255,40392.80737833718,2491.4215206693166,787.8892148736184,7681.52148197325,50565.75038097975,1.7789560248246297,0.105487259875552,1386.9010167619056,381.33404068974806,1069.2,4.189055714853035,773.15,0.9688269577572052,9.003028948992209e-06,-0.0015072035070857492,0.005973333333333333,0.3788255678882457,0.11364478422905935,15.008621847159384,2.013999999999998,10.695123525593802,2395.5304770372372
160.0,803.2451744099956,0.95,1.7994249420717032,43493.63505094876,2716.4259770338554,786.5843909627713,8353.368837659416,54563.42986564203,1.9396641600602906,0.10557729016504193,1386.8859447268346,381.60209482332374,1069.2,3.8419774184167106,773.15,0.971372412425095,9.71479973965657e-06,-0.0016263615635585778,0.005973333333333333,0.374906664082377,0.10433125530014135,15.008621847159384,2.013999999999998,10.721154189027017,2199.954440811859
170.0,800.7846210676701,0.95,1.8030734031131321,47067.36803106132,2975.8441205729914,785.3210100151241,9127.925438729491,59171.1375903638,2.1249580137578725,0.10567443816243849,1386.869681111199,381.891585226125,1069.2,3.506961480657747,773.15,0.9738357453870811,1.0535183610589279e-05,-0.0017637026133799016,0.005973333333333333,0.37111422770752306,0.09534537703170023,15.008621847159384,2.013999999999998,10.749288910484834,2011.0777209899297
180.0,798.9127288048653,0.95,1.8059516988226272,50242.02746659003,3206.3466506395307,784.3672579964093,9816.178509024627,63264.55262625418,2.2896185220990795,0.10577978999854439,1386.8520440850652,382.20580892047695,1069.2,3.2547543751663333,773.15,0.9756943153853901,1.1263999731989573e-05,-0.0018857142408464686,0.005973333333333333,0.3682522005425103,0.08859954333706051,15.008621847159384,2.013999999999998,10.779853645806336,1869.1775884846372
190.0,797.0927427574976,0.95,1.8089328233561204,53804.01670724114,3465.026926977267,783.4459751869605,10588.553710984103,67857.59734520252,2.474415426000203,0.10589242999586428,1386.8331869426568,382.5421007752233,1069.2,3.011679374433079,773.15,0.9774889455657415,1.2081772913582896e-05,-0.002022618233300708,0.005973333333333333,0.365488656935041,0.08209854268456127,15.008621847159384,2.013999999999998,10.81259517735866,1732.3470159496428
200.0,795.2578362708447,0.95,1.8121870997809126,57988.40335462798,3768.967073813385,782.523113465025,11496.045248062572,73253.41567650394,2.691551276931513,0.1060132477250001,1386.8129607603237,382.90318759498314,1069.2,2.7687177896754123,773.15,0.9792860370104415,1.3042476715547681e-05,-0.0021834503430046342,0.005973333333333333,0.3627214684529887,0.07559755599469604,15.008621847159384,2.013999999999998,10.847785451030417,1595.4435235860403
210.0,793.4079696509273,0.95,1.8157953407555762,62973.63101100668,4131.141486617405,781.5987749654704,12577.391010887763,79682.16350851185,2.9502976722771503,0.10614367249215559,1386.7911262568937,383.2934288687265,1069.2,2.5258962755822556,773.15,0.9810853934619002,1.4187089470253461e-05,-0.002375070781850468,0.005973333333333333,0.35995094652722,0.0690965710501601,15.008621847159384,2.013999999999998,10.88585730625407,1458.4726402860977
220.0,793.6324879583145,0.95,1.8148265964042245,62314.31843368678,4083.1079072733432,781.7110281716001,12434.489403620973,78831.9157445811,2.916106858479879,0.10628554338685813,1386.7673755490753,383.71843963782186,1069.2,2.5555119424356554,773.15,0.9808657584841967,1.4035706267694209e-05,-0.0023497276117791645,0.005973333333333333,0.36028541840234796,0.06997867441675204,15.008621847159384,2.013999999999998,10.927368743967886,1477.0616404191362
230.0,794.3509400536836,0.95,1.8127817085487525,60310.34150026131,3937.370295090984,782.0700917403041,11999.939431057768,76247.65122641006,2.8121304830175915,0.10642590044953507,1386.7438782729575,384.13945112788275,1069.2,2.650000043478507,773.15,0.9801653467962333,1.35755883401711e-05,-0.0022726989408768583,0.005973333333333333,0.36135913752823384,0.07262359872510182,15.008621847159384,2.013999999999998,10.968538227802984,1532.7924900490627
240.0,795.0951057704863,0.95,1.810759310245526,58373.27536130187,3796.520803002702,782.4429769569373,11579.925389612388,73749.72155391696,2.7116340438949518,0.10656165633293678,1386.7211512835488,384.5471687693162,1069.2,2.748212251959965,773.15,0.9794378595259942,1.313084198548314e-05,-0.0021982436359625794,0.005973333333333333,0.3624744055887229,0.0753732584965345,15.008621847159384,2.013999999999998,11.008453768120336,1590.7188331319303
250.0,795.8355802202136,0.95,1.8088178736617209,56572.02952378891,3665.564238621561,782.8150081015849,11189.391251619953,71426.98501403042,2.6181931871171877,0.10669296475279161,1386.6991688471892,384.942004949912,1069.2,2.8462933670945736,773.15,0.9787118821704508,1.2717288065054299e-05,-0.0021290102787479294,0.005973333333333333,0.36358727009258407,0.07812290430533318,15.008621847159384,2.013999999999998,11.04715124860025,1648.6328553329517
260.0,797.8698347258463,0.95,1.8044923065552207,52186.50231662173,3346.9360829723523,783.8415389115468,10238.530141541702,65771.96854113578,2.3906904266247135,0.10682013763344216,1386.6778787444016,385.32485231469144,1069.2,3.1171521913797653,773.15,0.9767098314744446,1.171043507406914e-05,-0.0019604523003463963,0.005973333333333333,0.3666616910472163,0.08558685372070599,15.008621847159384,2.013999999999998,11.084714037596418,1805.7771220753905
270.0,800.7276973397608,0.95,1.7991124322018963,47119.6329199921,2978.969306321939,785.2961371515694,9140.198170222651,59238.800396536695,2.127922613586812,0.10693724198418285,1386.6582742213982,385.6777779440069,1069.2,3.5020756181083885,773.15,0.973871716740054,1.0547230701716273e-05,-0.001765719425510537,0.005973333333333333,0.37102097691004815,0.0961788851959289,15.008621847159384,2.013999999999998,11.119376147445061,2028.6045316175532
280.0,803.6184428104467,0.95,1.7941458911230312,42961.18911433926,2677.1194422978083,786.7825092799059,8239.094870343592,53877.40342698066,1.9123617515080014,0.1070427142912,1386.640617027143,385.9959669276184,1069.2,3.8968285662414184,773.15,0.9709696923878586,9.59265548508687e-06,-0.001605913306655168,0.005973333333333333,0.37547813089686444,0.10706028004382771,15.008621847159384,2.013999999999998,11.1506554116478,2257.282118731802
